# 待译清单（由 sync-localize.ps1 自动生成；scope<TAB>文件<TAB>英文串）
rust	apps/desktop/src-tauri/src/ai_cli.rs	{} is not a supported AI CLI
rust	apps/desktop/src-tauri/src/ai_cli.rs	{name} {}
rust	apps/desktop/src-tauri/src/ai_cli.rs	{OUTPUT_FILE}
rust	apps/desktop/src-tauri/src/ai_cli.rs	#!/bin/sh\n{body}\n
rust	apps/desktop/src-tauri/src/ai_cli.rs	AI CLI
rust	apps/desktop/src-tauri/src/ai_cli.rs	Antigravity CLI
rust	apps/desktop/src-tauri/src/ai_cli.rs	cat > /dev/null\necho pong
rust	apps/desktop/src-tauri/src/ai_cli.rs	Claude Code
rust	apps/desktop/src-tauri/src/ai_cli.rs	Codex CLI
rust	apps/desktop/src-tauri/src/ai_cli.rs	command -v {name} || true
rust	apps/desktop/src-tauri/src/ai_cli.rs	diff mentioning {OUTPUT_FILE_PLACEHOLDER} literally
rust	apps/desktop/src-tauri/src/ai_cli.rs	Gemini CLI
rust	apps/desktop/src-tauri/src/ai_cli.rs	Library/pnpm
rust	apps/desktop/src-tauri/src/ai_cli.rs	printf '%s' \"$1\"
rust	apps/desktop/src-tauri/src/ai_cli.rs	sleep 20
rust	apps/desktop/src-tauri/src/core/accounts.rs	acct:{host}:{username}
rust	apps/desktop/src-tauri/src/core/accounts.rs	gitlab.example.com:8443
rust	apps/desktop/src-tauri/src/core/ai_keys.rs	ai:{provider}
rust	apps/desktop/src-tauri/src/core/branch.rs	(cherry picked from commit 
rust	apps/desktop/src-tauri/src/core/branch.rs	(cherry picked from commit {oid})\n
rust	apps/desktop/src-tauri/src/core/branch.rs	Merge branch '{branch}' into {into}
rust	apps/desktop/src-tauri/src/core/commit.rs	Revert \"{summary}\"\n\nThis reverts commit {full_oid}.
rust	apps/desktop/src-tauri/src/core/commit.rs	Revert has conflicts to resolve
rust	apps/desktop/src-tauri/src/core/diff.rs	\ No newline at end of file
rust	apps/desktop/src-tauri/src/core/history.rs	{} {}
rust	apps/desktop/src-tauri/src/core/history.rs	{} {} {}
rust	apps/desktop/src-tauri/src/core/remote.rs	{}_{suffix}
rust	apps/desktop/src-tauri/src/core/remote.rs	{branch_name} has diverged from {upstream_name} — check it out to merge
rust	apps/desktop/src-tauri/src/core/remote.rs	{branch_name} is ahead of {upstream_name} — nothing to pull
rust	apps/desktop/src-tauri/src/core/remote.rs	{branch_name} is already up to date
rust	apps/desktop/src-tauri/src/core/remote.rs	{remote_name}/{branch_name}
rust	apps/desktop/src-tauri/src/core/remote.rs	{remote_name}/{local_branch}
rust	apps/desktop/src-tauri/src/core/remote.rs	{username}
